Date,1 Mo,1.5 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
2004-03-11,0.96,,,0.97,,1.0,1.15,1.52,1.95,2.72,3.23,3.74,4.66,
2004-03-12,0.96,,,0.96,,1.01,1.18,1.54,1.95,2.73,3.24,3.78,4.68,
2004-03-15,0.94,,,0.96,,1.02,1.18,1.56,1.97,2.74,3.25,3.78,4.67,
2004-03-16,0.97,,,0.96,,1.01,1.17,1.51,1.89,2.65,3.17,3.7,4.61,
2004-03-17,0.94,,,0.93,,1.01,1.18,1.53,1.92,2.66,3.18,3.71,4.62,
2004-03-18,0.93,,,0.93,,1.0,1.17,1.55,1.96,2.72,3.25,3.76,4.66,
2004-03-19,0.93,,,0.94,,1.01,1.19,1.56,1.97,2.75,3.28,3.8,4.68,
2004-03-22,0.94,,,0.95,,1.02,1.17,1.52,1.93,2.69,3.22,3.74,4.63,
2004-03-23,0.96,,,0.95,,1.01,1.17,1.52,1.92,2.69,3.21,3.73,4.62,
2004-03-24,0.95,,,0.93,,1.0,1.16,1.5,1.91,2.68,3.21,3.73,4.62,
2004-03-25,0.95,,,0.94,,0.99,1.15,1.51,1.91,2.7,3.23,3.75,4.65,
2004-03-26,0.94,,,0.95,,1.0,1.19,1.59,2.0,2.81,3.33,3.85,4.75,
2004-03-29,0.95,,,0.96,,1.02,1.21,1.63,2.05,2.86,3.39,3.91,4.8,
2004-03-30,0.97,,,0.96,,1.01,1.21,1.63,2.05,2.86,3.39,3.91,4.8,
2004-03-31,0.96,,,0.95,,1.01,1.2,1.6,1.99,2.8,3.33,3.86,4.77,
2004-04-01,0.95,,,0.93,,1.02,1.23,1.65,2.06,2.87,3.38,3.91,4.77,
2004-04-02,0.93,,,0.95,,1.03,1.3,1.86,2.33,3.15,3.66,4.15,4.97,
2004-04-05,0.94,,,0.94,,1.06,1.34,1.91,2.4,3.24,3.76,4.24,5.05,
2004-04-06,0.94,,,0.94,,1.04,1.31,1.86,2.35,3.19,3.7,4.19,5.01,
2004-04-07,0.94,,,0.95,,1.04,1.31,1.87,2.36,3.19,3.71,4.19,5.02,
2004-04-08,0.93,,,0.93,,1.04,1.32,1.88,2.37,3.22,3.73,4.21,5.04,
2004-04-12,0.92,,,0.94,,1.06,1.34,1.91,2.41,3.26,3.78,4.25,5.08,
2004-04-13,0.91,,,0.94,,1.08,1.39,2.01,2.52,3.37,3.89,4.35,5.17,
2004-04-14,0.92,,,0.95,,1.13,1.48,2.13,2.6,3.44,3.95,4.4,5.21,
2004-04-15,0.92,,,0.95,,1.12,1.46,2.1,2.59,3.45,3.96,4.42,5.22,
2004-04-16,0.91,,,0.94,,1.08,1.4,2.03,2.53,3.39,3.9,4.37,5.2,
2004-04-19,0.92,,,0.96,,1.11,1.43,2.07,2.58,3.42,3.93,4.39,5.22,
2004-04-20,0.93,,,0.97,,1.13,1.46,2.11,2.62,3.45,3.97,4.43,5.24,
2004-04-21,0.93,,,0.99,,1.17,1.52,2.22,2.71,3.52,4.01,4.45,5.25,
2004-04-22,0.81,,,0.97,,1.14,1.49,2.15,2.64,3.46,3.95,4.4,5.2,
2004-04-23,0.87,,,0.98,,1.2,1.59,2.29,2.78,3.58,4.07,4.48,5.27,
2004-04-26,0.88,,,0.99,,1.19,1.57,2.28,2.78,3.57,4.05,4.46,5.25,
2004-04-27,0.91,,,0.98,,1.17,1.53,2.21,2.74,3.52,4.01,4.43,5.22,
2004-04-28,0.87,,,0.97,,1.16,1.54,2.3,2.82,3.6,4.08,4.5,5.28,
2004-04-29,0.85,,,0.97,,1.15,1.55,2.34,2.88,3.66,4.14,4.55,5.33,
2004-04-30,0.83,,,0.98,,1.17,1.55,2.31,2.86,3.63,4.11,4.53,5.31,
2004-05-03,0.83,,,1.0,,1.21,1.6,2.34,2.86,3.63,4.11,4.53,5.3,
2004-05-04,0.93,,,1.0,,1.19,1.57,2.32,2.88,3.66,4.15,4.56,5.34,
2004-05-05,0.9,,,0.99,,1.17,1.56,2.34,2.91,3.71,4.18,4.61,5.38,
2004-05-06,0.89,,,1.0,,1.21,1.61,2.39,2.94,3.72,4.2,4.63,5.41,
2004-05-07,0.9,,,1.07,,1.35,1.83,2.64,3.19,3.96,4.41,4.79,5.53,
2004-05-10,0.89,,,1.08,,1.36,1.85,2.61,3.18,3.95,4.41,4.81,5.54,
2004-05-11,0.91,,,1.05,,1.35,1.83,2.61,3.19,3.94,4.39,4.79,5.53,
2004-05-12,0.9,,,1.04,,1.33,1.81,2.62,3.19,3.96,4.41,4.83,5.57,
2004-05-13,0.88,,,1.0,,1.34,1.84,2.67,3.24,4.01,4.46,4.85,5.61,
2004-05-14,0.87,,,0.99,,1.34,1.81,2.59,3.16,3.92,4.39,4.79,5.54,
2004-05-17,0.9,,,1.06,,1.35,1.8,2.51,3.07,3.83,4.29,4.7,5.47,
2004-05-18,0.91,,,1.05,,1.37,1.83,2.58,3.13,3.87,4.34,4.74,5.48,
2004-05-19,0.91,,,1.04,,1.38,1.85,2.61,3.18,3.93,4.39,4.79,5.54,
2004-05-20,0.9,,,1.03,,1.36,1.81,2.55,3.12,3.86,4.33,4.72,5.47,
2004-05-21,0.91,,,1.03,,1.39,1.84,2.6,3.18,3.91,4.37,4.76,5.5,
2004-05-24,0.92,,,1.07,,1.41,1.86,2.59,3.17,3.9,4.36,4.75,5.48,
2004-05-25,0.95,,,1.07,,1.41,1.84,2.58,3.16,3.89,4.34,4.73,5.45,
2004-05-26,0.94,,,1.08,,1.39,1.81,2.52,3.08,3.81,4.27,4.67,5.41,
2004-05-27,0.94,,,1.06,,1.37,1.77,2.46,3.02,3.74,4.2,4.6,5.34,
2004-05-28,0.94,,,1.08,,1.39,1.83,2.54,3.1,3.81,4.26,4.66,5.39,
2004-06-01,0.97,,,1.17,,1.44,1.89,2.6,3.14,3.86,4.31,4.71,5.45,
2004-06-02,0.97,,,1.17,,1.45,1.92,2.65,3.19,3.91,4.35,4.74,5.47,
2004-06-03,0.96,,,1.17,,1.45,1.91,2.63,3.17,3.89,4.34,4.71,5.46,
2004-06-04,0.96,,,1.21,,1.51,1.97,2.7,3.25,3.97,4.41,4.78,5.51,
2004-06-07,0.97,,,1.24,,1.54,1.96,2.67,3.22,3.95,4.39,4.78,5.51,
2004-06-08,1.03,,,1.27,,1.56,2.02,2.73,3.24,3.96,4.4,4.78,5.5,
2004-06-09,1.03,,,1.27,,1.61,2.14,2.79,3.31,4.01,4.44,4.82,5.54,
2004-06-10,1.02,,,1.3,,1.65,2.14,2.81,3.32,4.0,4.43,4.81,5.52,
2004-06-14,1.07,,,1.41,,1.77,2.25,2.97,3.45,4.1,4.51,4.89,5.59,
2004-06-15,1.09,,,1.34,,1.68,2.16,2.77,3.26,3.9,4.31,4.69,5.41,
2004-06-16,1.05,,,1.3,,1.69,2.24,2.84,3.31,3.96,4.36,4.74,5.46,
2004-06-17,1.02,,,1.28,,1.66,2.21,2.81,3.28,3.93,4.33,4.71,5.42,
2004-06-18,1.03,,,1.29,,1.68,2.24,2.81,3.28,3.94,4.34,4.72,5.43,
2004-06-21,1.04,,,1.33,,1.7,2.17,2.8,3.26,3.91,4.33,4.7,5.42,
2004-06-22,1.08,,,1.32,,1.69,2.21,2.8,3.28,3.92,4.34,4.72,5.43,
2004-06-23,1.08,,,1.29,,1.69,2.15,2.78,3.25,3.9,4.33,4.71,5.41,
2004-06-24,1.1,,,1.29,,1.68,2.11,2.74,3.21,3.85,4.27,4.66,5.36,
2004-06-25,1.1,,,1.31,,1.69,2.14,2.74,3.2,3.85,4.27,4.66,5.37,
2004-06-28,1.12,,,1.38,,1.77,2.3,2.86,3.32,3.97,4.37,4.76,5.46,
2004-06-29,1.19,,,1.38,,1.75,2.2,2.83,3.28,3.92,4.33,4.7,5.41,
2004-06-30,1.17,,,1.33,,1.68,2.09,2.7,3.16,3.81,4.24,4.62,5.33,
2004-07-01,1.01,,,1.22,,1.64,2.07,2.64,3.08,3.74,4.18,4.57,5.31,
2004-07-02,1.07,,,1.3,,1.61,2.02,2.54,2.96,3.62,4.08,4.48,5.22,
2004-07-06,1.11,,,1.34,,1.68,2.15,2.56,2.99,3.65,4.1,4.49,5.24,
2004-07-07,1.16,,,1.3,,1.64,2.0,2.56,2.99,3.67,4.1,4.5,5.24,
2004-07-08,1.14,,,1.27,,1.63,1.99,2.55,2.97,3.65,4.09,4.49,5.24,
2004-07-09,1.14,,,1.28,,1.63,2.0,2.55,2.96,3.64,4.08,4.49,5.23,
2004-07-12,1.16,,,1.34,,1.67,2.02,2.53,2.96,3.62,4.06,4.46,5.22,
2004-07-13,1.19,,,1.34,,1.69,2.05,2.58,3.0,3.66,4.1,4.5,5.25,
2004-07-14,1.17,,,1.34,,1.69,2.08,2.62,3.02,3.68,4.1,4.5,5.24,
2004-07-15,1.15,,,1.35,,1.68,2.11,2.64,3.04,3.69,4.1,4.5,5.24,
2004-07-16,1.15,,,1.35,,1.66,2.08,2.54,2.93,3.56,3.99,4.38,5.14,
2004-07-19,1.16,,,1.35,,1.68,2.1,2.56,2.94,3.57,3.99,4.38,5.14,
2004-07-20,1.22,,,1.36,,1.7,2.13,2.67,3.06,3.68,4.09,4.47,5.21,
2004-07-21,1.21,,,1.35,,1.71,2.14,2.71,3.1,3.72,4.13,4.5,5.24,
2004-07-22,1.21,,,1.37,,1.71,2.12,2.69,3.09,3.71,4.11,4.48,5.22,
2004-07-23,1.23,,,1.38,,1.71,2.12,2.69,3.08,3.69,4.08,4.45,5.2,
2004-07-26,1.29,,,1.45,,1.78,2.18,2.75,3.13,3.73,4.13,4.49,5.23,
2004-07-27,1.35,,,1.46,,1.79,2.19,2.82,3.23,3.85,4.25,4.62,5.35,
2004-07-28,1.32,,,1.46,,1.78,2.17,2.78,3.19,3.82,4.23,4.61,5.35,
2004-07-29,1.29,,,1.45,,1.77,2.15,2.75,3.16,3.8,4.23,4.6,5.34,
2004-07-30,1.27,,,1.45,,1.77,2.13,2.68,3.09,3.71,4.13,4.5,5.24,
2004-08-02,1.28,,,1.5,,1.78,2.12,2.66,3.06,3.68,4.1,4.48,5.22,
2004-08-03,1.37,,,1.48,,1.77,2.11,2.66,3.05,3.67,4.08,4.45,5.2,
2004-08-04,1.34,,,1.49,,1.76,2.11,2.66,3.05,3.66,4.08,4.45,5.2,
2004-08-05,1.34,,,1.48,,1.75,2.09,2.64,3.04,3.64,4.05,4.43,5.18,
2004-08-06,1.36,,,1.44,,1.67,1.91,2.4,2.79,3.4,3.84,4.24,5.04,
2004-08-09,1.4,,,1.51,,1.73,1.97,2.45,2.86,3.45,3.88,4.28,5.06,
2004-08-10,1.42,,,1.5,,1.75,2.01,2.55,2.94,3.52,3.94,4.32,5.08,
2004-08-11,1.4,,,1.44,,1.73,2.0,2.54,2.91,3.51,3.92,4.3,5.07,
2004-08-12,1.31,,,1.43,,1.73,1.99,2.52,2.89,3.47,3.89,4.27,5.05,
2004-08-13,1.32,,,1.44,,1.72,1.97,2.47,2.85,3.42,3.85,4.22,5.02,
2004-08-16,1.36,,,1.49,,1.77,2.01,2.51,2.87,3.45,3.89,4.26,5.06,
2004-08-17,1.38,,,1.48,,1.75,1.98,2.44,2.81,3.39,3.83,4.21,5.02,
2004-08-18,1.37,,,1.49,,1.74,1.97,2.44,2.82,3.41,3.85,4.23,5.04,
2004-08-19,1.35,,,1.48,,1.73,1.96,2.43,2.8,3.39,3.84,4.22,5.03,
2004-08-20,1.34,,,1.49,,1.74,1.98,2.46,2.83,3.42,3.86,4.24,5.03,
2004-08-23,1.33,,,1.54,,1.8,2.03,2.5,2.87,3.46,3.9,4.28,5.08,
2004-08-24,1.39,,,1.54,,1.8,2.03,2.5,2.87,3.46,3.91,4.28,5.08,
2004-08-25,1.38,,,1.54,,1.79,2.03,2.51,2.88,3.46,3.89,4.26,5.06,
2004-08-26,1.4,,,1.55,,1.79,2.02,2.48,2.85,3.42,3.85,4.22,5.03,
2004-08-27,1.43,,,1.56,,1.8,2.03,2.48,2.85,3.43,3.86,4.23,5.02,
2004-08-30,1.45,,,1.61,,1.83,2.04,2.47,2.82,3.4,3.82,4.19,4.99,
2004-08-31,1.45,,,1.59,,1.79,1.99,2.41,2.75,3.33,3.76,4.13,4.93,
2004-09-01,1.43,,,1.58,,1.79,1.99,2.41,2.74,3.32,3.76,4.13,4.93,
2004-09-02,1.46,,,1.6,,1.8,2.02,2.46,2.8,3.4,3.83,4.2,4.99,
2004-09-03,1.49,,,1.65,,1.87,2.12,2.61,2.94,3.52,3.93,4.3,5.07,
2004-09-07,1.53,,,1.66,,1.91,2.13,2.58,2.91,3.48,3.89,4.26,5.03,
2004-09-08,1.57,,,1.65,,1.88,2.09,2.5,2.83,3.4,3.8,4.18,4.96,
2004-09-09,1.57,,,1.64,,1.88,2.09,2.5,2.85,3.41,3.84,4.22,4.99,
2004-09-10,1.6,,,1.66,,1.87,2.08,2.5,2.84,3.4,3.79,4.19,4.97,
2004-09-13,1.59,,,1.66,,1.89,2.1,2.5,2.83,3.38,3.78,4.16,4.94,
2004-09-14,1.57,,,1.66,,1.88,2.08,2.47,2.81,3.35,3.76,4.15,4.93,
2004-09-15,1.56,,,1.67,,1.88,2.09,2.51,2.84,3.39,3.8,4.18,4.96,
2004-09-16,1.55,,,1.67,,1.87,2.06,2.44,2.75,3.29,3.69,4.08,4.86,
2004-09-17,1.58,,,1.71,,1.9,2.11,2.53,2.83,3.35,3.75,4.14,4.91,
2004-09-20,1.6,,,1.73,,1.92,2.1,2.46,2.75,3.28,3.68,4.07,4.85,
2004-09-21,1.62,,,1.72,,1.93,2.12,2.49,2.79,3.28,3.66,4.05,4.82,
2004-09-22,1.53,,,1.71,,1.93,2.12,2.5,2.78,3.26,3.62,4.0,4.75,
2004-09-23,1.53,,,1.72,,1.95,2.16,2.57,2.83,3.3,3.66,4.02,4.78,
2004-09-24,1.53,,,1.73,,1.99,2.2,2.62,2.88,3.33,3.69,4.04,4.78,
2004-09-27,1.59,,,1.74,,2.0,2.2,2.59,2.84,3.29,3.65,4.01,4.75,
2004-09-28,1.62,,,1.72,,1.99,2.18,2.55,2.8,3.28,3.66,4.02,4.78,
2004-09-29,1.52,,,1.72,,1.99,2.2,2.61,2.89,3.37,3.75,4.1,4.85,
2004-09-30,1.47,,,1.71,,2.0,2.21,2.63,2.89,3.38,3.79,4.14,4.89,
2004-10-01,1.52,,,1.71,,2.0,2.21,2.63,2.92,3.44,3.85,4.21,4.95,
2004-10-04,1.54,,,1.71,,2.04,2.25,2.65,2.93,3.44,3.84,4.19,4.93,
2004-10-05,1.57,,,1.71,,2.03,2.23,2.65,2.93,3.44,3.83,4.18,4.93,
2004-10-06,1.56,,,1.71,,2.04,2.26,2.7,2.99,3.51,3.88,4.23,4.97,
2004-10-07,1.56,,,1.7,,2.03,2.26,2.72,3.01,3.53,3.92,4.26,5.0,
2004-10-08,1.56,,,1.71,,2.01,2.21,2.61,2.88,3.39,3.8,4.15,4.91,
2004-10-12,1.59,,,1.72,,2.02,2.2,2.56,2.84,3.35,3.77,4.12,4.88,
2004-10-13,1.59,,,1.72,,2.0,2.17,2.53,2.8,3.32,3.74,4.09,4.86,
2004-10-14,1.6,,,1.74,,1.99,2.15,2.48,2.76,3.26,3.68,4.03,4.81,
2004-10-15,1.59,,,1.76,,2.0,2.18,2.53,2.8,3.31,3.72,4.07,4.84,
2004-10-18,1.61,,,1.81,,2.05,2.21,2.55,2.82,3.31,3.72,4.07,4.84,
2004-10-19,1.63,,,1.82,,2.05,2.22,2.57,2.84,3.32,3.73,4.07,4.83,
2004-10-20,1.62,,,1.82,,2.04,2.2,2.53,2.78,3.26,3.66,4.01,4.77,
2004-10-21,1.64,,,1.85,,2.06,2.23,2.57,2.83,3.29,3.68,4.01,4.76,
2004-10-22,1.65,,,1.85,,2.07,2.23,2.55,2.79,3.26,3.66,4.0,4.75,
2004-10-25,1.73,,,1.9,,2.1,2.24,2.54,2.78,3.25,3.63,3.99,4.74,
2004-10-26,1.82,,,1.91,,2.1,2.24,2.54,2.8,3.26,3.65,4.01,4.75,
2004-10-27,1.78,,,1.92,,2.13,2.3,2.63,2.89,3.37,3.76,4.11,4.85,
2004-10-28,1.71,,,1.91,,2.14,2.29,2.59,2.86,3.34,3.74,4.09,4.83,
2004-10-29,1.73,,,1.91,,2.13,2.28,2.56,2.82,3.3,3.7,4.05,4.79,
2004-11-01,1.79,,,1.99,,2.2,2.34,2.61,2.89,3.36,3.76,4.11,4.84,
2004-11-02,1.86,,,1.97,,2.19,2.33,2.6,2.86,3.34,3.75,4.1,4.84,
2004-11-03,1.83,,,1.96,,2.18,2.32,2.6,2.85,3.35,3.74,4.09,4.83,
2004-11-04,1.85,,,1.98,,2.19,2.34,2.63,2.89,3.37,3.76,4.1,4.82,
2004-11-05,1.86,,,2.03,,2.27,2.44,2.8,3.04,3.51,3.88,4.21,4.92,
2004-11-08,1.88,,,2.07,,2.3,2.47,2.8,3.08,3.51,3.88,4.22,4.95,
2004-11-09,1.89,,,2.08,,2.29,2.46,2.8,3.05,3.53,3.88,4.22,4.95,
2004-11-10,1.88,,,2.08,,2.29,2.47,2.82,3.07,3.56,3.89,4.25,4.97,
2004-11-12,1.91,,,2.08,,2.31,2.49,2.86,3.1,3.53,3.89,4.2,4.91,
2004-11-15,1.92,,,2.12,,2.34,2.53,2.89,3.12,3.53,3.89,4.2,4.91,
2004-11-16,1.93,,,2.14,,2.36,2.54,2.91,3.14,3.56,3.91,4.21,4.92,
2004-11-17,1.9,,,2.13,,2.33,2.5,2.85,3.07,3.47,3.83,4.14,4.85,
2004-11-18,1.91,,,2.13,,2.34,2.51,2.86,3.08,3.48,3.81,4.12,4.82,
2004-11-19,1.98,,,2.15,,2.36,2.56,2.95,3.17,3.57,3.91,4.2,4.89,
2004-11-22,1.98,,,2.2,,2.43,2.6,2.95,3.18,3.56,3.9,4.18,4.85,
2004-11-23,1.99,,,2.19,,2.41,2.6,2.98,3.2,3.58,3.92,4.19,4.85,
2004-11-24,1.98,,,2.18,,2.4,2.6,3.01,3.23,3.61,3.93,4.2,4.85,
2004-11-26,2.01,,,2.21,,2.4,2.61,3.03,3.25,3.64,3.98,4.24,4.9,
2004-11-29,2.02,,,2.23,,2.46,2.66,3.07,3.31,3.72,4.06,4.34,4.99,
2004-11-30,2.07,,,2.23,,2.44,2.63,3.02,3.29,3.72,4.07,4.36,5.03,
2004-12-01,2.06,,,2.22,,2.4,2.6,3.01,3.28,3.72,4.08,4.38,5.04,
2004-12-02,2.06,,,2.22,,2.41,2.62,3.04,3.3,3.75,4.1,4.4,5.07,
2004-12-03,2.06,,,2.21,,2.39,2.58,2.94,3.19,3.61,3.96,4.27,4.95,
2004-12-06,2.09,,,2.25,,2.44,2.6,2.93,3.17,3.59,3.94,4.24,4.92,
2004-12-07,2.08,,,2.25,,2.43,2.6,2.95,3.19,3.6,3.94,4.23,4.91,
2004-12-08,2.08,,,2.24,,2.42,2.59,2.91,3.12,3.53,3.85,4.14,4.8,
2004-12-09,2.07,,,2.24,,2.42,2.59,2.93,3.15,3.54,3.87,4.19,4.84,
2004-12-10,2.07,,,2.25,,2.44,2.61,2.95,3.15,3.52,3.85,4.16,4.83,
2004-12-13,2.04,,,2.24,,2.5,2.66,2.98,3.18,3.54,3.85,4.16,4.81,
2004-12-14,2.01,,,2.21,,2.48,2.65,2.99,3.17,3.53,3.83,4.14,4.79,
2004-12-15,1.98,,,2.21,,2.47,2.64,2.97,3.14,3.48,3.78,4.09,4.72,
2004-12-16,1.93,,,2.2,,2.47,2.66,3.01,3.21,3.58,3.89,4.19,4.84,
2004-12-17,1.95,,,2.2,,2.48,2.67,3.03,3.22,3.59,3.91,4.21,4.85,
2004-12-20,1.97,,,2.22,,2.54,2.72,3.06,3.23,3.59,3.91,4.21,4.84,
2004-12-21,1.92,,,2.2,,2.54,2.72,3.05,3.22,3.57,3.89,4.18,4.82,
2004-12-22,1.84,,,2.18,,2.53,2.71,3.04,3.21,3.57,3.91,4.21,4.85,
2004-12-23,1.83,,,2.19,,2.54,2.7,3.02,3.21,3.58,3.92,4.23,4.86,
2004-12-27,1.9,,,2.26,,2.63,2.78,3.07,3.26,3.65,3.99,4.3,4.95,
2004-12-28,1.88,,,2.25,,2.62,2.77,3.08,3.27,3.66,4.0,4.31,4.94,
2004-12-29,1.76,,,2.22,,2.6,2.77,3.12,3.32,3.69,4.03,4.33,4.96,
2004-12-30,1.68,,,2.22,,2.59,2.76,3.1,3.27,3.64,3.97,4.27,4.92,
2004-12-31,1.89,,,2.22,,2.59,2.75,3.08,3.25,3.63,3.94,4.24,4.85,
